GROUP_ID,ARTIFACT_ID,VERSION,LOC,USAGE_NUM,CLASS_NUM
com.trasier,trasier-client-spring-noop,2.1.4,80,1,2
com.github.luues.boot,spring-boot-starter-weixin,1.0.1.6.RELEASE,3772,0,54
de.mhus.osgi,mhu-transform-pdf,1.5.0,692,0,5
io.vertx,vertx-core,4.0.2,58416,1049,689
fr.vsct.tock,tock-bot-admin-kotlin-compiler-server,1.0.0,84,0,6
com.ganshane.monad,monad-support,5.0.4,5394,10,160
net.fortytwo.extendo,extendo-p2p,1.0,1201,1,37
org.keycloak,keycloak-forms-common-freemarker,1.2.0.CR1,753,9,22
de.quinscape,spring-jsview,0.5,1176,2,33
com.zhongjiadata.tools,easyjoin,3.4.3.4-1,564,0,10
group.rober,rober-sql,2.1.7,5386,3,104
org.wildfly,wildfly-health,26.0.0.Final,540,3,16
org.efaps.maven,maven-efaps-plugin,1.0-7.0.1.v20091125,634,0,13
net.cassite,f,0.4.2,2877,0,76
com.fizzed,stork-assembly,2.0.0,142,1,3
com.github.jerrysearch,tns-protocol,3.0.2,8619,1,170
com.networknt,body,2.0.10,169,18,5
com.n3twork.druid,druid-api,0.1.11,2092,7,76
io.yawp,yawp-testing,1.6.14,117,0,3
com.tngtech.java,config-builder,1.5.1,1675,0,72
net.mingsoft,ms-base,1.0.5,2311,10,39
com.github.twogoods,tgdao-core,0.1.1,1484,1,52
com.github.nill14.patch1,wagon-ssh,2.4,924,0,7
com.onegevity,onegevity-surveys-sdk,1.1.1,3068,1,40
com.salesforce.argus,argus-core,2.3.0,29296,2,385
com.malliina,util-base_2.10,1.0.4,3034,1,99
org.red5,android-rmtp-client,0.3,21134,0,273
com.outegret,support-generator,1.6.0.RELEASE,1295,0,13
com.marklogic,marklogic-mapreduce2,2.2.8,10291,1,144
io.webcrank,webcrank-password_2.9.2,0.1,2579,0,46
net.databinder,dispatch-http_2.9.0,0.8.6,587,34,26
io.ino,solrs_2.11,2.0.0-RC3,9757,0,322
com.arm.mbed.cloud.sdk,pelioncloud_devicemanagement,2.3.1,37379,2,457
org.openntf.sbt,com.ibm.sbt.core.test,1.5.0.20160704-1200,795,1,9
org.jadice.filetype,analyzer,1.2.2,7540,0,93
org.openehealth.ipf.commons,ipf-commons-ihe-core,3.1-20151130,1447,1,41
io.sphere.sdk.jvm,play-java-client_2.10,1.0.0-M6,54,2,2
com.networknt,dump,1.5.5,95,3,1
org.wicketstuff,wicketstuff-serializer-fast2,7.0.0,89,3,3
org.drools,droolsjbpm-ide-common,5.2.1.Final,11419,8,195
com.github.splend-io,dsplend-java,1.0.0,1052,0,17
org.onosproject,onos-protocols-ovsdb-ctl,1.10.11,617,0,13
info.xiancloud,xian-curator-x-discovery,0.2.0-pre2,1747,2,48
ca.bc.gov.open.cpf,cpf-api-app,5.1.1-RELEASE,14112,1,85
com.googlecode.ez-vcard,ez-vcard,0.10.6,19018,14,278
com.offbynull.coroutines,instrumenter,1.0.2,1602,4,14
org.hibernate,hibernate-spatial,5.3.23.Final,4681,32,109
org.kafkaless,kafkaless-core,0.2,3970,1,83
io.earcam.utilitarian,io.earcam.utilitarian.site.sitemap,1.0.0,508,1,7
org.i3xx.step,org.i3xx.step.zero,0.1.0,1911,5,35
org.opendaylight.defense4all,defense4all.core.impl,1.0.18-Helium-SR4,3897,3,14
org.ojbc.bundles.utilities,audit-rest-utility,1.0.6,353,0,2
org.postgresql,postgresql,42.2.5,36437,757,363
org.wicketstuff,jwicket-ui-resize,1.4.17.2,492,1,4
org.jasig.sched-assist,sched-assist-spi,1.0.3,4853,3,90
com.networknt,content,1.5.27,84,0,2
com.minlia.cloud,minlia-cloud-starter,1.0.1.RELEASE,5779,1,87
de.huxhorn.lilith,de.huxhorn.lilith,0.9.43,30373,0,565
com.ikzen,ikzen-core,1.25.16,10535,0,119
org.crazyyak.lib,yak-lib-spring-security,4.0.1,191,2,4
software.fitz,easy-agent-plugin-istio-tracing,0.4.0-RELEASE,140,0,5
org.atmosphere,atmosphere-runtime,0.4.1,4026,90,68
com.github.kimffy24,ejoker-mq-javaqueue,3.0.5,116,0,4
org.spdx,licenseListPublisher,2.2.0,4619,0,60
com.comcast.drivethru,drive-thru,2.0.4,1740,12,35
org.apache.bval,bval-xstream,1.1.1,1370,3,29
org.wisdom-framework,content-manager,0.9.1,2916,6,20
com.xkw.xop,xkw-xop-qbmsdk,1.0.0,493,0,13
org.bitbucket.lendle,WebScriptor,1.0,797,0,23
cn.imaq,autumn-rpc-core,0.3.1,553,3,13
org.restheart,restheart,4.1.9,18163,0,228
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.io.bliki-asl,1.6.2,130,0,1
io.github.azhur,kafka-serde-upickle_2.12,0.6.3,138,0,5
org.ojbc.bundles.utilities,Entity_Resolution_Demo,1.0.1,1108,0,27
org.tallison.tika,recursive-fork-parser,1.18-0.4,36546,0,485
org.apache.hudi,hudi-spark2.4-bundle_2.11,0.11.0,0,0,22405
com.github.zhangchunsheng,hubble-java-region,1.0.0,2857,1,8
com.sysgears.grain,grain,0.7.0,12348,0,300
com.gitee.tanxianbo,mybatisCreateTable,1.0,891,0,18
com.feingto,feingto-core,1.5,18443,9,252
com.github.olegzzz,bom-search-maven-plugin,1.0,425,0,2
org.keycloak,keycloak-proxy-server,1.5.0-Final,1389,1,24
org.atmosphere,atmosphere-shoal,0.5.2,147,0,1
org.nutz,nutzboot-starter-mqtt-client,2.1.9,149,0,1
io.syndesis,syndesis-verifier,1.2.6,3905,0,68
io.github.adven27,env-mq-kafka,4.0.7,446,0,11
org.wso2.samples.is,gdpr-qsg,4.3.7,85,0,3
com.eimapi,file-service-fs,0.0.1,233,0,3
com.github.promregator,promregator,0.7.3,8172,0,140
top.zenyoung,zenyoung-security-common,2.0.2,648,2,14
net.customware.gwt.dispatch,gwt-dispatch,1.2.0,1299,0,70
jp.co.ctc-g.jfw,jfw-rest-plugin-springmvc,1.0.0.0,1587,0,31
org.doctester,doctester-core,1.1.1,1024,3,13
net.oschina.dajiangnan,commonUtil,1.0.6,8545,4,136
org.unitils,unitils,1.0,10224,7,197
com.graphql-java,graphql-java-servlet,2.1.0,822,8,25
pro.taskana.simplehistory,taskana-simplehistory-provider,1.1.2,1097,1,10
com.jeppeman.locallydynamic.server,server,0.1,599,0,10
org.wicketstuff,wicketstuff-springreference,7.0.0,311,2,6
com.siliconmtn,spacelibs-java,1.1.0,5017,0,73
com.cognite,cognite-sdk-scala_2.11,1.5.16,73765,3,2300
com.thegoate,xml,0.15.8.202110122203,126,0,3
com.baremaps,baremaps-server-studio,0.6.4,3077,1,31
org.wicketstuff.htmlvalidator,wicketstuff-jing,1.8,33199,3,628
org.mitre,stix,1.1.1,343766,2,1962
br.com.anteros,Anteros-Security-Store-Mongo,1.0.1,2793,0,34
com.github.museadmin,infinite-state-machine-common,1.0,349,2,7
org.fusesource.scalate,scalate-spring-mvc,1.5.0,329,3,17
com.namics.oss.magnolia,magnolia-dictionary,1.0.2,1435,0,27
uk.gov.nationalarchives,droid-command-line,6.4,3464,3,93
com.github.waffle,waffle-shiro,1.8.2,618,2,12
com.floragunn,search-guard-7,7.2.0-35.0.0,18913,1,290
com.cronutils,cron-utils,5.0.5,4095,88,74
org.atmosphere,atmosphere-runtime,0.5.4,4397,90,74
com.github.taodong,cloud-maven-plugin,0.1.0,1601,0,28
de.codecentric,spring-boot-admin-client,2.2.2,1490,1,30
com.arm.mbed.cloud.sdk,update_service,2.2.0,5538,2,61
fr.iscpif.jglobus,test-utils,2.2.0-20160826,146,2,3
com.networknt,traceability,1.6.38,64,15,2
com.linecorp.clova,clova-extension-test,1.2.0,429,1,5
com.qspin.qtaste,qtaste-toolbox-testapi,2.0.0,388,1,9
su.nlq,vertx-prometheus-metrics,3.5.1,1579,1,43
org.apache.vxquery,apache-vxquery-core,0.5,61603,3,1044
org.opencms.modules,org.opencms.editors.codemirror,8.5.1,113,0,2
com.vectorprint,ReportQrSupport,6.1,49,0,1
com.stratio.mojo.unix,unix-deb,1.1.1,407,1,8
org.apache.tez,tez-examples,0.9.2,1522,0,22
pro.streem.pbandk,protoc-gen-pbandk-lib-jvm,0.14.0,9433,0,125
org.wso2.orbit.org.apache.commons,commons-compress,1.18.0.wso2v1,25039,0,336
org.fcrepo,fcrepo-generator-dc,4.0.0-alpha-2,150,1,5
cz.d1x,dxcrypto-bc,2.0,183,0,6
net.rossonet,ar4k-api,0.9.1014,36856,1,261
ch.ralscha,extdirectspring,1.0.5,2078,1,38
com.airlenet,play-json,2.0.0,328,5,8
io.github.febialfarabi,utility,1.0.5,708947,1,12244
com.github.exerrk,core,1.0.0,1639,0,41
org.apache.sentry,sentry-core-common,2.0.1,2295,22,67
com.googlecode.gwtupload,gwtupload-samples,1.0.0,429,0,21
org.flowable,flowable-ui-modeler-logic,6.2.0,5874,9,72
io.github.kerwin612,spring-web-json-param,1.0,250,0,8
com.github.lizhongyuan3,cloud-live,1.0.0,842,0,15
org.apache.solr,solr-analysis-extras,5.5.0,199,8,1
org.opendaylight.defense4all,defense4all.cli,1.0.12,975678,0,12216
org.digidoc4j,digidoc4j,2.0.1,13722,1,186
ua.profitsoft.social,spring-social-botframework-service,0.1.0,80,1,4
com.github.michaelruocco,burger-promo,0.1.2,6714,0,123
net.databinder,unfiltered-filter-uploads_2.8.2,0.6.3,497,0,29
org.scalastuff,esclient_2.11,1.0.0,544,0,10
de.spinscale,elasticsearch-plugin-suggest,1.3.2-2.0.1,2046,0,43
ru.blizzed,timetablespbu-lib,1.0.0,1867,0,50
com.facebook.giraph.hive,hive-io-exp-deps,0.6,7,0,1
se.vgregion.signer-service.reference-application,sign-service-reference-application-composite-webcomp,1.1,187,1,2
cn.mybatisboost,mybatis-boost-core,2.2.0,2396,6,55
io.takari,appserver,0.0.7,1021,0,21
com.digitalpebble.stormcrawler,storm-crawler-tika,1.9,567,0,4
org.ogema.apps,common-services,2.2.0,749,0,3
org.javaweb,javaweb-utils,1.1.0,8979,1,51
eu.fbk.dh,tint-heideltime-annotator,0.2,221,1,5
io.knotx,knotx-knot-handlebars,1.4.0,384,6,9
io.spring.initializr,initializr-actuator,0.10.2,808,1,14
org.ogema.widgets,widget-extended,2.2.0,9308,9,185
io.strimzi,kafka-oauth-common,0.8.0,1995,4,41
com.fully-automated,core-automation,1.2.4,1348,3,27
com.aliyun.phoenix,ali-phoenix-core,4.12.0-AliHBase-1.1-0.9,174304,11,2055
org.dihedron.strutlets,strutlets,1.0.6,6258,4,91
com.lab-440,tentacles,0.1.0,2487,0,54
org.openml,apiconnector,1.0.8,3813,6,84
software.amazon.kinesis,amazon-kinesis-client,2.3.10,20597,33,285
com.digitalpebble.stormcrawler,storm-crawler-tika,1.15,589,0,4
com.marklogic,mlcp,10.0.4.2,12256,0,132
com.github.tomakehurst,wiremock,2.12.0,504738,842,433
org.jasig.ssp.service.persondir,person-directory-impl,1.1.0,4389,1,81
com.googlecode.wicketelements,wicket-elements-components,1.4.8,1028,0,32
com.github.ctalau,cporder-maven-plugin,1.0,329,0,2
io.streamnative,pulsar-client-kafka_0_8,2.6.3.1,911348,1,12965
org.schoellerfamily.gedbrowser,geoservice-client,1.3.0-RC1,96,2,3
org.beangle.struts,beangle-struts-s1,3.6.0.M3,1362,1,13
com.googlecode.wicketelements,wicket-elements-security-shiro,1.4.8,36,0,2
org.cryptable.zap,zap-maven-plugin,1.6,5087,0,45
com.jslsolucoes,mail,1.0.2,211,1,5
com.gitee.easy4use,yui-mybatisx-core,1.0.2,2319,1,30
co.sepulveda,pongee,1.0,1097,0,19
org.thymeleaf,thymeleaf-spring3,2.0.10,1863,19,31
com.alibaba.lindorm,lindorm-search-langid,8.10.2,915,0,10
org.eclipse.aether,aether-connector-asynchttpclient,0.9.0.M1,1303,1,22
com.github.fartherp,framework-compress,3.0.1,895,0,16
com.googlecode.rapid-framework,rapid-core,4.0.3,9733,7,181
org.bitbucket.cpointe.mash,mash-core,1,313,2,9
org.wildfly,wildfly-undertow,11.0.0.Beta1,22188,36,383
io.github.azhur,kafka-serde-json4s_2.12,0.6.3,147,0,5
com.roundeights,hasher_2.11,1.2.0,2477,7,59
io.netty,netty-codec-http2,4.1.52.Final,15524,585,262
online.sanen,unabo,1.0.5-Release,13247,0,296
io.cucumber,cucumber-jython,1.2.6,278,0,4
org.opensaml,opensaml-security-api,3.3.1,2492,32,47
com.uwemeding,fuzzer-maven-plugin,1.0,244,0,1
org.dishevelled,dsh-compress,1.1,283,13,16
de.alpharogroup,message-system-business,3.6.0,1410,6,28
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-plugins,7.0.0,1582,1,53
com.firebase,tubesock,0.0.4,1071,5,14
com.github.zhubo812,Baturu,1.0.3,2236,1,21
com.ganpengyu,apiclient,0.0.1,718,0,12
info.xiancloud,xian-curator-test,0.1.0-SNAPSHOTS,1216,6,26
com.google.firebase,firebase-admin,7.3.0,28899,34,782
com.bbossgroups.security,bboss-ticket,5.0.3.7.4,6570,6,66
com.github.msr5464,thanos,1.0.5,9101,0,104
org.concordion,cubano-webdriver,1.1.3,1886,3,27
org.opendaylight.defense4all,defenseflow.dp,1.0.15-Helium-SR1.1,43665,2,335
de.tschumacher,sqsservice,0.0.4,276,0,10
org.hyperledger.fabric-chaincode-java,fabric-chaincode-shim,1.3.0,1699,3,27
com.assist4j,assist4j-core,1.0.11,4085,2,47
io.knotx,knotx-databridge-adapter-http,1.4.0,853,1,30
net.sourceforge.htmlunit,htmlunit,2.9,43149,315,595
dev.galasa,galasastaging-maven-plugin,0.10.0,1621,0,12
com.haulmont.yarg,yarg,1.0.26,8080,2,125
io.github.eeroom,apiclient,2.0,309,0,13
net.ibizsys.runtime,saibz5_all,5.0.0.0,369049,0,3131
me.amitburst.airball,airball,1.0.0,916,0,14
org.grails,grails-web-boot,3.1.0.RC1,148,13,2
com.baifendian,harpc,1.2,3547,0,70
org.opencms.modules,org.opencms.dev.demo,8.5.0,64,1,1
io.konig,konig-spreadsheet,1.7.6,857,1,4
io.github.toquery,clever-framework-dao,1.0.0,1720,1,37
design.hamu,bcrypt-effect_2.12,0.1.0,87,0,2
org.eclipse.neoscada.core,org.eclipse.scada.da.server.dave,0.2.0,534,0,8
com.github.1991wangliang,lorne_core,1.0.0,2193,17,32
io.mangoo,mangooio-core,6.2.0-Beta5,9051,11,117
org.apache.systemds,systemds,2.2.0,240515,0,2489
io.opentelemetry,opentelemetry-sdk-extension-jaeger-remote-sampler,1.10.1,3961,0,47
com.cinchapi,concourse-cli,0.8.1,242,2,5
com.greenbird,greenbird-test-tools,1.1.1,310,3,13
be.fluid-it.shiro.jee,shiro-jee-authc,0.1-1,158,0,5
net.rossonet,ar4k-hazelcast,0.9.1006,607,2,6
org.sejda,sejda-sambox,4.1.10,6491,3,100
com.github.justcoke,dropwizard-jackrabbit,0.2.3,77,0,2
pl.allegro.tech.elasticsearch.plugin,elasticsearch-analysis-morfologik,5.3.0,64,0,3
top.bettercode.wechat,weixin-qydev,0.9.7,3530,0,90
net.eulerframework,euler-web-core,0.3.2,3320,4,108
com.iussoft,iussoft-log,3.2.1.1,2089,0,28
com.jalalkiswani,jk-util,0.0.9-1,3721,6,79
org.zbus,zbus-server,5.0.0,7814,0,115
org.esigate,esigate-core,3.3,8782,8,168
com.networknt,oauth2-authhub,2.1.1,2314,0,41
com.arm.mbed.cloud.sdk,connector_bootstrap,2.0.0,1306,1,26
io.fsq,twofishes-indexer-mongo_2.11,2.0.2,2581,2,58
org.apache.solr,solr-analytics,6.3.0,5251,0,124
org.graylog2,graylog2-rest-client,0.90.3,11321,0,316
com.bbossgroups.security,bboss-security,4.10.8,10629,10,90
com.networknt,graphql-security,1.4.0,165,0,1
org.realityforge.arez,arez-component,0.38,34,5,2
org.purang.templates,abctemplates_3.0.0-RC2,3.1.0-RC4,2035,0,19
io.github.sergkhram,ares-plugin,1.0.0-RELEASE,1053,1,25
net.databinder,dispatch-json_2.9.0-1,0.8.6,2890,6,82
com.baremaps,baremaps-postgres,0.6.4,666,9,26
org.swisspush.gateleen,gateleen-delegate,1.1.9,594,0,8
com.wudaosoft,wudaosoft-httpclient,1.0.1,1289,4,18
com.jalalkiswani,smart-desktop,0.0.8,43070,0,885
br.com.anteros,Anteros-Persistence-Core,1.0.68,71135,16,978
io.cloudslang.lang,cloudslang-api-commons,1.0.105,267,0,10
com.coherentlogic.enterprise-data-adapter,data-adapter-core,2.0.2.1-RELEASE,1143,16,45
io.vertx,vertx-codegen,3.5.1,6552,466,101
in.specmatic,specmatic-core,0.26.0,47289,1,507
org.thriftee,swift-service,0.17.0,3313,2,62
group.rober,rober-office,2.0,7014,1,88
com.addplus9,addplus_security,0.0.3,1657,0,31
com.cinchapi,concourse-driver-java,0.6.0,13250,7,3159
com.networknt,swagger-security,1.5.25,198,2,1
io.mangoo,mangooio-core,7.0.0-RC1,8381,11,108
org.apache.phoenix,phoenix-core,4.0.0-incubating,87416,29,1205
org.ff4j,ff4j-web,1.3.1,3149,2,43
org.osgl,osgl-tool,1.0.1,24094,22,547
org.hudsonci.plugins,integrity-plugin,1.16-h-1,3407,0,44
com.rackspace.xmlcalabash,xmlcalabash-saxon95,1.0.16,36795,0,320
org.esigate,esigate-core,5.1,10167,8,248
com.github.rapidark,rapid-ark-platform,0.0.3,14613,1,241
de.bwaldvogel,mongo-java-server-test-common,1.21.0,6152,3,20
org.sonatype.spice.zapper,spice-zapper,1.3,4861,5,102
io.gitee.laoshirenggo,mybatis-plus,1.0-RELEASEOT,2074,1,29
net.rossonet,ar4k-vaadin,0.9.1000,2641,4,39
it.micegroup.voila.runtime,voila-runtime-rtftemplate,1.3,6785,0,118
org.keycloak,keycloak-tomcat7-adapter,1.5.0-Final,45,1,2
com.korwe,kordapt-api-definition,1.0.8,1021,1,18
com.citahub.cita,utils,1.0.0,411,2,10
io.searchbox,jest-droid,1.0.2,136284,0,2737
org.drools,kie-pmml,7.24.0.Final,26644,14,342
com.googlecode.wicketelements,security,1.2.0,758,1,27
io.syndesis,trade-insight-top-connector,1.2.4,247,0,7
com.stratio.deep,deep-cassandra,0.8.0,3054,1,44
com.networknt,metrics,1.5.25,5292,15,117
org.appenders.log4j,log4j2-elasticsearch-hc,1.5.4,4174,0,109
cn.featherfly.common,common-compress,0.1.4,441,0,6
net.rossonet,ar4k-hazelcast,0.9.1009,607,2,6
br.gov.frameworkdemoiselle.component.behave,demoiselle-behave-integration-alm,1.5.2,23952,0,434
io.appform.hbase.ds,hbase-ds,0.0.3,489,0,9
org.apache.sentry,sentry-provider-cache,1.8.0,216,3,3
com.github.ebaydatameta,ser-bytes,1.0.3,639,0,4
org.cyclonedx,cyclonedx-core-java,2.6.4,1976,8,32
net.e6tech,elements-common,2.0.17,10989,9,187
io.circe,circe-jackson28_2.11,0.11.2,1650,2,43
us.fatehi,schemacrawler-scripting,16.4.1,860,3,23
org.apache.httpcomponents,httpclient,4.1.2,14441,2972,273
io.prestosql,presto-hive,304,34575,6,424
com.github.percychuang,modest-core,0.0.1,404,7,13
org.datatransferproject,portability-auth-facebook,0.3.65,50,0,2
cash.muro,cashid4spring,0.1.0-alpha2,688,1,18
com.threewks.thundr,thundr,3.0.0-rc3,9105,36,248
org.wicketstuff,wicketstuff-htmlcompressor,7.0.0,121,3,2
io.mosip.registrationprocessor,registration-processor-bio-dedupe-service,1.0.10-rc2,0,0,54
com.eoniantech,secrets-locker,1.0,621,0,16
org.uberfire,uberfire-m2repo-editor-backend,2.8.0.Final,1964,9,24
com.arangodb,arangodb-java-driver,2.6.11,13741,36,269
io.github.xcr1234,norm,1.3,6426,0,105
com.sevenbridges.apiclient,sevenbridges-java-impl,0.5.0,13127,1,238
commons-fileupload,commons-fileupload,1.2.1,2054,2972,43
uk.ac.shef.dcs,jate,2.0-beta.11,10801,0,153
com.googlecode.metridoc,metridoc-core,0.30,3032,20,58
com.scudata.esproc,esproc,20220228,310848,0,2190
org.everrest,everrest-core,1.12.1,18155,15,320
edu.illinois.cs,testrunner-running,1.0,4385,4,71
org.mapfish.print,print-lib,3.22.0,27656,0,518
me.wuwenbin,template-modules-scanner,1.11.0.RELEASE,307,0,7
org.genesys-pgr,application-blocks-security,2.1,3580,3,53
group.rober,rober-runtime,3.1.0,7207,7,69
se.vgregion.oppna-program-account-activation,oppna-program-account-activation-core-bc-composite-webcomp,1.1,1405,1,20
com.iussoft,iussoft-common-ius,3.3.2,9570,1,69
net.databinder,dispatch-core_2.8.2,0.8.6,2895,8,101
de.dentrassi.camel,de.dentrassi.camel.utgard,0.1.0,1239,0,20
org.eclipse.neoscada.protocols,org.eclipse.scada.protocol.dave,0.2.0,486,1,15
de.schlichtherle.truezip,truezip-driver-tar,7.7.3,931,10,20
com.consol.citrus,citrus-http,2.7.9,4155,17,61
com.github.woerry,WrBoot-Paraent,1.0.0,7,10,1
org.xbib.elasticsearch.plugin,elasticsearch-plugin-bundle,6.3.2.3,11494,0,159
org.codelibs,elasticsearch-auth,1.1.0,1265,0,39
com.github.mydq,mybatis-generator-csz-ddd,1.0.0,26819,0,301
org.ojbc.bundles.intermediaries,policy-acknowledgement-service-intermediary,1.0.1,483,0,7
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.api.ner-asl,1.6.1,2452,32,93
com.ericsson.research.trap.transports,http-client-apache,1.4,258,0,1
org.resthub,resthub-web-server,2.2.0,728,0,19
edu.ksu.ome.lti,lti-launch,1.4.5,1062,0,20
de.digitalcollections.model,dc-model-xml,6.2.1,277,0,5
org.atmosphere,atmosphere-compat-weblogic,0.5.6,33,1,2
cool.pandora,jsonld-java,0.10.3,4741,0,39
io.syndesis,credential,1.2.3,2568,2,70
io.jshift,jshift-kit-build-service-docker,0.1.0,12781,3,219
com.github.mcollovati.vertx,vertx-vaadin8,0.3.0,2733,0,48
com.github.rkonovalov,json-ignore,1.0.10,1301,0,39
com.proofpoint.galaxy,galaxy-coordinator,0.7,4865,2,116
org.eclipse.jetty,jetty-server,9.4.38.v20210224,32307,2972,343
org.majordodo,majordodo-core,0.6.0,9897,1,143
com.miguelangeljulvez.easyredsys,easyredsys-client,1.2.2,3481,1,43
com.github.jyoghurt,generator,1.0.2,617,0,4
com.exactpro.sf,sailfish-frontend,3.2.1567,30861,0,311
org.cloudfoundry,cloudfoundry-client,2.18.0.RELEASE,237105,4,4388
com.mediarithmics,liquibase-clickhouse,0.6.1,344,0,11
net.ftlines.wicket-bean-validation,core,1.1,520,2,19
net.turnbig,pandora,1.3.2,4986,0,85
org.noear,solon.boot.nettyhttp,1.0.3.37,550,0,7
com.github.susom,database,2.2,18610,2,201
com.googlecode.wicked-charts,wicked-charts-wicket15,1.4.3,372,0,7
org.appng,appng-formtags,1.24.0,1274,3,17
net.databinder,unfiltered-filter-uploads_2.9.1,0.6.3,512,0,29
com.linecorp.centraldogma,centraldogma-client-armeria-legacy,0.27.0,455,5,7
org.dspace,dspace-api,5.5,88921,43,809
org.keycloak,keycloak-saml-jetty91-adapter,1.6.0.Final,109,0,3
org.kie.kogito,drools-compiler,0.11.0,97108,2,770
com.opensearchserver,oss-text-extractor,1.0.0,1743,0,31
org.bitcoin-s,bitcoin-s-core_2.12,0.4.0rc1,171101,33,1861
com.googlecode.wicket-jquery-ui,wicket-jquery-ui-calendar,6.7.0,741,1,21
wang.moshu,smvc-framework,0.0.2,1999,0,39
com.helger,ph-poi,4.1.0,1253,13,15
io.permazen,permazen-kv-cockroach,4.1.0,110,1,3
com.expediagroup,shunting-yard-replicator,3.2.0,1977,1,50
net.ontopia,documentation-maven-plugin,1.0,304,0,2
de.alpharogroup,jaulp.wicket.components,7.0.0,9688,5,245
tk.mybatis,mapper-spring-boot-autoconfigure,2.0.2,337,1,7
org.linqs,psl-core,2.2.2,18186,3,280
org.ttzero.plugin,bree-mybatis-maven-plugin,0.1.14,4942,0,53
com.pastdev.httpcomponents,httpclient,0.0.7,210,2,5
org.meruvian.yama,yama-core,2.0.0.Beta2,1441,2,30
com.revolsys.open,com.revolsys.open.core,2011.11.17.RELEASE,75975,8,924
org.wicketstuff,wicketstuff-jwicket-ui-datepicker,7.0.0,1071,1,6
io.restx,restx-security-basic,0.33.1,919,2,42
net.sf.nervalreports,pdf-generator,1.2,1874,0,16
org.sakaiproject.rsf,sakai-rsf-core,12.3,1626,0,43
com.nesscomputing.components,ness-httpserver,2.0.0,1832,7,57
org.codelibs,elasticsearch-dataformat,7.2.0,1006,0,19
de.julielab,julielab-java-utilities,1.1.0,956,34,21
com.bigdullrock,nifty-spring-boot-starter,0.8.0,237,1,9
org.kuali.maven.impex,jdbc-support,1.0.20,1340,2,14
de.alpharogroup,xml-extensions,4.21,1663,8,33
eu.limetri.platform,registry-inmem,0.2,212,0,6
com.marklogic,marklogic-mapreduce2,2.3.3,10297,1,144
com.revelytix,spark-protocol,0.1.0,481,0,8
io.kotest,kotest-assertions-jsoup-jvm,4.4.0,516,0,12
com.github.almex,raildelays-domain,1.2.0,2096,6,37
cn.hutool,hutool-extra,4.6.14,5446,44,102
org.red5,securityplugin,1.0.8-M2,420,0,5
org.keycloak,keycloak-model-mongo,1.9.0.CR1,7310,2,81
report.donut,donut-maven-plugin,1.2.2,447,0,4
com.haoxuer.discover,discover-activity,2.0.2,725,0,15
org.apache.ode,ode-bpel-compiler,1.3.6,9657,4,242
org.docx4j,docx4j,2.8.0,199102,34,2728
com.vmware.vcloud,vcd-api-client-java,0.10.0,3311,0,62
org.bremersee,common-base-web,2.3.1,587,7,11
org.mycore,mycore-iview2,2019.06.2,3080,3,37
com.github.lafa.jsonpath,json-path-web-test,1.0.3,288,0,4
org.bouncycastle,bcprov-jdk15on,1.54,181806,261,2696
org.apache.tez,tez-common,0.6.2,902,8,26
org.opensextant,opensextant-xponents-xtext,3.0.7,5045,0,34
com.networknt,exception,1.5.19,105,26,2
com.palcyon,services.user,0.0.2.1,10315,0,167
com.geccocrawler,gecco,1.3.21,5321,4,127
com.widen,urlbuilder,2.0.0,1846,1,24
net.lightbody.bmp,mitm,2.1.2,2263,3,50
tech.mlsql,common-utils,0.1.2,11,0,2
com.adobe.testing,s3mock,1.1.0,2257,42,35
org.nuiton.web,nuiton-security,1.12-beta-1,1476,0,25
org.http4s,http4s-netty-core_2.13,0.3.0,1625,2,9
com.dangdang,sharding-jdbc-config-common,1.5.0,629,2,15
org.keycloak,keycloak-model-jpa,3.4.3.Final,17737,24,171
com.twitter,scalding-hadoop-test_2.11,0.16.1-cascading3-RC3,1349,6,29
